Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
28079 Madrid;2807902 Madrid distrito 02;2807902038 Madrid sección 02038;Renta bruta media por persona;2022;21.690
28079 Madrid;2807902 Madrid distrito 02;2807902038 Madrid sección 02038;Renta bruta media por hogar;2022;46.689
28079 Madrid;2807902 Madrid distrito 02;2807902039 Madrid sección 02039;Renta neta media por persona;2022;19.450
28079 Madrid;2807902 Madrid distrito 02;2807902039 Madrid sección 02039;Renta neta media por hogar;2022;43.837
28079 Madrid;2807902 Madrid distrito 02;2807902039 Madrid sección 02039;Media de la renta por unidad de consumo;2022;28.498
28079 Madrid;2807902 Madrid distrito 02;2807902039 Madrid sección 02039;Mediana de la renta por unidad de consumo;2022;27.650
28079 Madrid;2807902 Madrid distrito 02;2807902039 Madrid sección 02039;Renta bruta media por persona;2022;24.386
28079 Madrid;2807902 Madrid distrito 02;2807902039 Madrid sección 02039;Renta bruta media por hogar;2022;54.963
28079 Madrid;2807902 Madrid distrito 02;2807902040 Madrid sección 02040;Renta neta media por persona;2022;19.108
28079 Madrid;2807902 Madrid distrito 02;2807902040 Madrid sección 02040;Renta neta media por hogar;2022;40.688
28079 Madrid;2807902 Madrid distrito 02;2807902040 Madrid sección 02040;Media de la renta por unidad de consumo;2022;26.529
28079 Madrid;2807902 Madrid distrito 02;2807902040 Madrid sección 02040;Mediana de la renta por unidad de consumo;2022;24.850
28079 Madrid;2807902 Madrid distrito 02;2807902040 Madrid sección 02040;Renta bruta media por persona;2022;23.699
28079 Madrid;2807902 Madrid distrito 02;2807902040 Madrid sección 02040;Renta bruta media por hogar;2022;50.462
28079 Madrid;2807902 Madrid distrito 02;2807902041 Madrid sección 02041;Renta neta media por persona;2022;17.362
28079 Madrid;2807902 Madrid distrito 02;2807902041 Madrid sección 02041;Renta neta media por hogar;2022;36.427
28079 Madrid;2807902 Madrid distrito 02;2807902041 Madrid sección 02041;Media de la renta por unidad de consumo;2022;23.936
28079 Madrid;2807902 Madrid distrito 02;2807902041 Madrid sección 02041;Mediana de la renta por unidad de consumo;2022;19.950
28079 Madrid;2807902 Madrid distrito 02;2807902041 Madrid sección 02041;Renta bruta media por persona;2022;21.565
28079 Madrid;2807902 Madrid distrito 02;2807902041 Madrid sección 02041;Renta bruta media por hogar;2022;45.244
28079 Madrid;2807902 Madrid distrito 02;2807902042 Madrid sección 02042;Renta neta media por persona;2022;17.673
28079 Madrid;2807902 Madrid distrito 02;2807902042 Madrid sección 02042;Renta neta media por hogar;2022;39.469
28079 Madrid;2807902 Madrid distrito 02;2807902042 Madrid sección 02042;Media de la renta por unidad de consumo;2022;24.819
28079 Madrid;2807902 Madrid distrito 02;2807902042 Madrid sección 02042;Mediana de la renta por unidad de consumo;2022;23.450
28079 Madrid;2807902 Madrid distrito 02;2807902042 Madrid sección 02042;Renta bruta media por persona;2022;21.765
28079 Madrid;2807902 Madrid distrito 02;2807902042 Madrid sección 02042;Renta bruta media por hogar;2022;48.608
28079 Madrid;2807902 Madrid distrito 02;2807902043 Madrid sección 02043;Renta neta media por persona;2022;16.801
28079 Madrid;2807902 Madrid distrito 02;2807902043 Madrid sección 02043;Renta neta media por hogar;2022;38.424
28079 Madrid;2807902 Madrid distrito 02;2807902043 Madrid sección 02043;Media de la renta por unidad de consumo;2022;23.385
28079 Madrid;2807902 Madrid distrito 02;2807902043 Madrid sección 02043;Mediana de la renta por unidad de consumo;2022;19.950
28079 Madrid;2807902 Madrid distrito 02;2807902043 Madrid sección 02043;Renta bruta media por persona;2022;20.501
28079 Madrid;2807902 Madrid distrito 02;2807902043 Madrid sección 02043;Renta bruta media por hogar;2022;46.887
28079 Madrid;2807902 Madrid distrito 02;2807902044 Madrid sección 02044;Renta neta media por persona;2022;15.920
28079 Madrid;2807902 Madrid distrito 02;2807902044 Madrid sección 02044;Renta neta media por hogar;2022;40.858
28079 Madrid;2807902 Madrid distrito 02;2807902044 Madrid sección 02044;Media de la renta por unidad de consumo;2022;23.298
28079 Madrid;2807902 Madrid distrito 02;2807902044 Madrid sección 02044;Mediana de la renta por unidad de consumo;2022;20.650
28079 Madrid;2807902 Madrid distrito 02;2807902044 Madrid sección 02044;Renta bruta media por persona;2022;19.529
28079 Madrid;2807902 Madrid distrito 02;2807902044 Madrid sección 02044;Renta bruta media por hogar;2022;50.121
28079 Madrid;2807902 Madrid distrito 02;2807902045 Madrid sección 02045;Renta neta media por persona;2022;15.396
28079 Madrid;2807902 Madrid distrito 02;2807902045 Madrid sección 02045;Renta neta media por hogar;2022;39.658
28079 Madrid;2807902 Madrid distrito 02;2807902045 Madrid sección 02045;Media de la renta por unidad de consumo;2022;22.236
28079 Madrid;2807902 Madrid distrito 02;2807902045 Madrid sección 02045;Mediana de la renta por unidad de consumo;2022;17.850
28079 Madrid;2807902 Madrid distrito 02;2807902045 Madrid sección 02045;Renta bruta media por persona;2022;18.904
28079 Madrid;2807902 Madrid distrito 02;2807902045 Madrid sección 02045;Renta bruta media por hogar;2022;48.694
28079 Madrid;2807902 Madrid distrito 02;2807902046 Madrid sección 02046;Renta neta media por persona;2022;14.235
28079 Madrid;2807902 Madrid distrito 02;2807902046 Madrid sección 02046;Renta neta media por hogar;2022;31.051
28079 Madrid;2807902 Madrid distrito 02;2807902046 Madrid sección 02046;Media de la renta por unidad de consumo;2022;19.401
28079 Madrid;2807902 Madrid distrito 02;2807902046 Madrid sección 02046;Mediana de la renta por unidad de consumo;2022;16.450
28079 Madrid;2807902 Madrid distrito 02;2807902046 Madrid sección 02046;Renta bruta media por persona;2022;17.184
28079 Madrid;2807902 Madrid distrito 02;2807902046 Madrid sección 02046;Renta bruta media por hogar;2022;37.485
28079 Madrid;2807902 Madrid distrito 02;2807902047 Madrid sección 02047;Renta neta media por persona;2022;13.299
28079 Madrid;2807902 Madrid distrito 02;2807902047 Madrid sección 02047;Renta neta media por hogar;2022;30.909
28079 Madrid;2807902 Madrid distrito 02;2807902047 Madrid sección 02047;Media de la renta por unidad de consumo;2022;18.293
28079 Madrid;2807902 Madrid distrito 02;2807902047 Madrid sección 02047;Mediana de la renta por unidad de consumo;2022;15.750
28079 Madrid;2807902 Madrid distrito 02;2807902047 Madrid sección 02047;Renta bruta media por persona;2022;15.918
28079 Madrid;2807902 Madrid distrito 02;2807902047 Madrid sección 02047;Renta bruta media por hogar;2022;36.997
28079 Madrid;2807902 Madrid distrito 02;2807902048 Madrid sección 02048;Renta neta media por persona;2022;16.032
28079 Madrid;2807902 Madrid distrito 02;2807902048 Madrid sección 02048;Renta neta media por hogar;2022;38.657
28079 Madrid;2807902 Madrid distrito 02;2807902048 Madrid sección 02048;Media de la renta por unidad de consumo;2022;23.263
28079 Madrid;2807902 Madrid distrito 02;2807902048 Madrid sección 02048;Mediana de la renta por unidad de consumo;2022;20.650
28079 Madrid;2807902 Madrid distrito 02;2807902048 Madrid sección 02048;Renta bruta media por persona;2022;19.749
28079 Madrid;2807902 Madrid distrito 02;2807902048 Madrid sección 02048;Renta bruta media por hogar;2022;47.619
28079 Madrid;2807902 Madrid distrito 02;2807902049 Madrid sección 02049;Renta neta media por persona;2022;22.243
28079 Madrid;2807902 Madrid distrito 02;2807902049 Madrid sección 02049;Renta neta media por hogar;2022;60.931
28079 Madrid;2807902 Madrid distrito 02;2807902049 Madrid sección 02049;Media de la renta por unidad de consumo;2022;34.189
28079 Madrid;2807902 Madrid distrito 02;2807902049 Madrid sección 02049;Mediana de la renta por unidad de consumo;2022;31.850
28079 Madrid;2807902 Madrid distrito 02;2807902049 Madrid sección 02049;Renta bruta media por persona;2022;28.762
28079 Madrid;2807902 Madrid distrito 02;2807902049 Madrid sección 02049;Renta bruta media por hogar;2022;78.790
28079 Madrid;2807902 Madrid distrito 02;2807902050 Madrid sección 02050;Renta neta media por persona;2022;15.702
28079 Madrid;2807902 Madrid distrito 02;2807902050 Madrid sección 02050;Renta neta media por hogar;2022;35.020
28079 Madrid;2807902 Madrid distrito 02;2807902050 Madrid sección 02050;Media de la renta por unidad de consumo;2022;21.938
28079 Madrid;2807902 Madrid distrito 02;2807902050 Madrid sección 02050;Mediana de la renta por unidad de consumo;2022;18.550
28079 Madrid;2807902 Madrid distrito 02;2807902050 Madrid sección 02050;Renta bruta media por persona;2022;19.251
28079 Madrid;2807902 Madrid distrito 02;2807902050 Madrid sección 02050;Renta bruta media por hogar;2022;42.936
28079 Madrid;2807902 Madrid distrito 02;2807902051 Madrid sección 02051;Renta neta media por persona;2022;21.727
28079 Madrid;2807902 Madrid distrito 02;2807902051 Madrid sección 02051;Renta neta media por hogar;2022;54.106
28079 Madrid;2807902 Madrid distrito 02;2807902051 Madrid sección 02051;Media de la renta por unidad de consumo;2022;32.325
28079 Madrid;2807902 Madrid distrito 02;2807902051 Madrid sección 02051;Mediana de la renta por unidad de consumo;2022;29.750
28079 Madrid;2807902 Madrid distrito 02;2807902051 Madrid sección 02051;Renta bruta media por persona;2022;27.808
28079 Madrid;2807902 Madrid distrito 02;2807902051 Madrid sección 02051;Renta bruta media por hogar;2022;69.249
28079 Madrid;2807902 Madrid distrito 02;2807902052 Madrid sección 02052;Renta neta media por persona;2022;24.205
28079 Madrid;2807902 Madrid distrito 02;2807902052 Madrid sección 02052;Renta neta media por hogar;2022;62.888
28079 Madrid;2807902 Madrid distrito 02;2807902052 Madrid sección 02052;Media de la renta por unidad de consumo;2022;36.169
28079 Madrid;2807902 Madrid distrito 02;2807902052 Madrid sección 02052;Mediana de la renta por unidad de consumo;2022;32.550
28079 Madrid;2807902 Madrid distrito 02;2807902052 Madrid sección 02052;Renta bruta media por persona;2022;31.485
28079 Madrid;2807902 Madrid distrito 02;2807902052 Madrid sección 02052;Renta bruta media por hogar;2022;81.800
28079 Madrid;2807902 Madrid distrito 02;2807902053 Madrid sección 02053;Renta neta media por persona;2022;22.242
28079 Madrid;2807902 Madrid distrito 02;2807902053 Madrid sección 02053;Renta neta media por hogar;2022;49.775
28079 Madrid;2807902 Madrid distrito 02;2807902053 Madrid sección 02053;Media de la renta por unidad de consumo;2022;31.852
28079 Madrid;2807902 Madrid distrito 02;2807902053 Madrid sección 02053;Mediana de la renta por unidad de consumo;2022;29.050
28079 Madrid;2807902 Madrid distrito 02;2807902053 Madrid sección 02053;Renta bruta media por persona;2022;28.266
28079 Madrid;2807902 Madrid distrito 02;2807902053 Madrid sección 02053;Renta bruta media por hogar;2022;63.258
28079 Madrid;2807902 Madrid distrito 02;2807902054 Madrid sección 02054;Renta neta media por persona;2022;19.088
28079 Madrid;2807902 Madrid distrito 02;2807902054 Madrid sección 02054;Renta neta media por hogar;2022;42.279
28079 Madrid;2807902 Madrid distrito 02;2807902054 Madrid sección 02054;Media de la renta por unidad de consumo;2022;27.152
28079 Madrid;2807902 Madrid distrito 02;2807902054 Madrid sección 02054;Mediana de la renta por unidad de consumo;2022;22.750
28079 Madrid;2807902 Madrid distrito 02;2807902054 Madrid sección 02054;Renta bruta media por persona;2022;23.892
28079 Madrid;2807902 Madrid distrito 02;2807902054 Madrid sección 02054;Renta bruta media por hogar;2022;52.920
28079 Madrid;2807902 Madrid distrito 02;2807902055 Madrid sección 02055;Renta neta media por persona;2022;18.981
28079 Madrid;2807902 Madrid distrito 02;2807902055 Madrid sección 02055;Renta neta media por hogar;2022;43.298
28079 Madrid;2807902 Madrid distrito 02;2807902055 Madrid sección 02055;Media de la renta por unidad de consumo;2022;26.891
28079 Madrid;2807902 Madrid distrito 02;2807902055 Madrid sección 02055;Mediana de la renta por unidad de consumo;2022;24.850
28079 Madrid;2807902 Madrid distrito 02;2807902055 Madrid sección 02055;Renta bruta media por persona;2022;23.438
28079 Madrid;2807902 Madrid distrito 02;2807902055 Madrid sección 02055;Renta bruta media por hogar;2022;53.464
28079 Madrid;2807902 Madrid distrito 02;2807902056 Madrid sección 02056;Renta neta media por persona;2022;18.870
28079 Madrid;2807902 Madrid distrito 02;2807902056 Madrid sección 02056;Renta neta media por hogar;2022;41.523
28079 Madrid;2807902 Madrid distrito 02;2807902056 Madrid sección 02056;Media de la renta por unidad de consumo;2022;26.578
28079 Madrid;2807902 Madrid distrito 02;2807902056 Madrid sección 02056;Mediana de la renta por unidad de consumo;2022;24.850
28079 Madrid;2807902 Madrid distrito 02;2807902056 Madrid sección 02056;Renta bruta media por persona;2022;23.480
28079 Madrid;2807902 Madrid distrito 02;2807902056 Madrid sección 02056;Renta bruta media por hogar;2022;51.666
28079 Madrid;2807902 Madrid distrito 02;2807902057 Madrid sección 02057;Renta neta media por persona;2022;16.187
28079 Madrid;2807902 Madrid distrito 02;2807902057 Madrid sección 02057;Renta neta media por hogar;2022;40.132
28079 Madrid;2807902 Madrid distrito 02;2807902057 Madrid sección 02057;Media de la renta por unidad de consumo;2022;23.347
28079 Madrid;2807902 Madrid distrito 02;2807902057 Madrid sección 02057;Mediana de la renta por unidad de consumo;2022;20.650
28079 Madrid;2807902 Madrid distrito 02;2807902057 Madrid sección 02057;Renta bruta media por persona;2022;19.933
28079 Madrid;2807902 Madrid distrito 02;2807902057 Madrid sección 02057;Renta bruta media por hogar;2022;49.419
28079 Madrid;2807902 Madrid distrito 02;2807902058 Madrid sección 02058;Renta neta media por persona;2022;17.221
28079 Madrid;2807902 Madrid distrito 02;2807902058 Madrid sección 02058;Renta neta media por hogar;2022;36.542
28079 Madrid;2807902 Madrid distrito 02;2807902058 Madrid sección 02058;Media de la renta por unidad de consumo;2022;23.963
28079 Madrid;2807902 Madrid distrito 02;2807902058 Madrid sección 02058;Mediana de la renta por unidad de consumo;2022;21.350
28079 Madrid;2807902 Madrid distrito 02;2807902058 Madrid sección 02058;Renta bruta media por persona;2022;21.142
28079 Madrid;2807902 Madrid distrito 02;2807902058 Madrid sección 02058;Renta bruta media por hogar;2022;44.862
28079 Madrid;2807902 Madrid distrito 02;2807902059 Madrid sección 02059;Renta neta media por persona;2022;18.447
28079 Madrid;2807902 Madrid distrito 02;2807902059 Madrid sección 02059;Renta neta media por hogar;2022;41.652
28079 Madrid;2807902 Madrid distrito 02;2807902059 Madrid sección 02059;Media de la renta por unidad de consumo;2022;26.084
28079 Madrid;2807902 Madrid distrito 02;2807902059 Madrid sección 02059;Mediana de la renta por unidad de consumo;2022;23.450
28079 Madrid;2807902 Madrid distrito 02;2807902059 Madrid sección 02059;Renta bruta media por persona;2022;22.835
28079 Madrid;2807902 Madrid distrito 02;2807902059 Madrid sección 02059;Renta bruta media por hogar;2022;51.560
28079 Madrid;2807902 Madrid distrito 02;2807902060 Madrid sección 02060;Renta neta media por persona;2022;20.173
28079 Madrid;2807902 Madrid distrito 02;2807902060 Madrid sección 02060;Renta neta media por hogar;2022;45.355
28079 Madrid;2807902 Madrid distrito 02;2807902060 Madrid sección 02060;Media de la renta por unidad de consumo;2022;28.858
28079 Madrid;2807902 Madrid distrito 02;2807902060 Madrid sección 02060;Mediana de la renta por unidad de consumo;2022;25.550
28079 Madrid;2807902 Madrid distrito 02;2807902060 Madrid sección 02060;Renta bruta media por persona;2022;25.538
28079 Madrid;2807902 Madrid distrito 02;2807902060 Madrid sección 02060;Renta bruta media por hogar;2022;57.416
28079 Madrid;2807902 Madrid distrito 02;2807902061 Madrid sección 02061;Renta neta media por persona;2022;19.276
28079 Madrid;2807902 Madrid distrito 02;2807902061 Madrid sección 02061;Renta neta media por hogar;2022;39.390
28079 Madrid;2807902 Madrid distrito 02;2807902061 Madrid sección 02061;Media de la renta por unidad de consumo;2022;26.737
